date,date,text
2020/4/25 20:44,1587815058542,👍
2020/4/25 20:44,1587815058783,👍
2020/4/25 20:44,1587815076245,中国、怒涛の横ばい
2020/4/25 20:44,1587815084273,2位（？）のスペインがそんなにに見える
2020/4/25 20:47,1587815272447,対数グラフもできるんでしょうか
2020/4/25 20:49,1587815356102,できますね
2020/4/25 20:50,1587815431742,すごいですね
2020/4/25 20:50,1587815441614,すご！
2020/4/25 20:50,1587815445630,すご
2020/4/25 20:51,1587815516636,CHNのグラフが不自然
2020/4/25 20:52,1587815538078,東京都のコロナのホームページはこういうインタラクティブ？
2020/4/25 20:52,1587815570811,図右のHoverをトグルするとコメントの重なりが解消されますね
2020/4/25 20:55,1587815748104,ぱちぱち
2020/4/25 20:56,1587815770695,ありがとうございました！
2020/4/25 21:00,1587816003612,すごい！都市名の言語バラバラ
2020/4/25 21:02,1587816166927,データがないのは韓国じゃなく北のほうでは、、
2020/4/25 21:04,1587816298604,WindowsのJupyter notebookだとlsやgit動かないですね。
